探空仪编号: 15188603
释放时间(UT): 2016-07-21 13:59:01
终止时间(UT): 2016-07-21 18:27:49
最大高度时间(UT): 2016-07-21 15:13:03
最大高度(m): 18789.3
平均升速(m/min): 253.7
站名:IND-STC083
经纬度:104.50972  -7.50361

    Time:        min:sec
    time:        H:M:S
     Pre:        hPa
    Temp:        deg C
     Hum:        %RH
     Gpm:        gpm
     Dir:        deg
     Vel:        m/s
     Dew:        deg C
     Dis:        km
    Rise:        m/s
    Long:        deg
     Lat:        deg
     Alt:        m



  1  31  14:00:32   998.04   27.31   77.9      113.6  357.6    6.04   23.1    0.16   5.1  104.51302  -7.50660      113.9
  1  32  14:00:33   997.45   27.26   77.9      118.8  357.3    6.03   23.1    0.17   5.2  104.51297  -7.50666      119.1
  1  33  14:00:34   996.86   27.21   77.9      124.0  356.8    6.01   23.0    0.17   5.3  104.51294  -7.50668      124.4
  1  34  14:00:35   996.27   27.16   78.0      129.4  356.3    6.00   23.0    0.18   5.3  104.51295  -7.50667      129.7
  1  35  14:00:36   995.67   27.11   78.0      134.7  355.7    6.00   22.9    0.18   5.3  104.51300  -7.50668      135.0
  1  36  14:00:37   995.08   27.06   78.0      139.9  355.2    6.01   22.9    0.19   5.3  104.51305  -7.50674      140.3
  1  37  14:00:38   994.50   27.02   78.0      145.1  354.8    6.02   22.8    0.20   5.2  104.51308  -7.50686      145.5
  1  38  14:00:39   993.92   26.97   77.9      150.3  354.5    6.02   22.8    0.22   5.2  104.51309  -7.50698      150.7
  1  39  14:00:40   993.34   26.93   77.8      155.5  354.2    6.02   22.7    0.23   5.2  104.51306  -7.50709      155.9
  1  40  14:00:41   992.77   26.88   77.8      160.6  354.0    6.01   22.7    0.24   5.1  104.51302  -7.50715      161.0
  1  41  14:00:42   992.21   26.83   77.8      165.6  353.7    6.01   22.6    0.24   5.0  104.51298  -7.50718      166.0
  1  42  14:00:43   991.67   26.79   77.8      170.4  353.3    6.01   22.6    0.24   4.9  104.51296  -7.50720      170.9
  1  43  14:00:44   991.14   26.74   77.8      175.2  352.9    6.03   22.5    0.25   4.7  104.51299  -7.50725      175.6
  1  44  14:00:45   990.63   26.70   77.8      179.8  352.6    6.04   22.5    0.26   4.6  104.51304  -7.50730      180.2
  1  45  14:00:46   990.11   26.66   77.9      184.3  352.3    6.05   22.5    0.27   4.6  104.51309  -7.50737      184.8
  1  46  14:00:47   989.59   26.61   78.0      189.0  352.1    6.05   22.5    0.27   4.7  104.51311  -7.50742      189.5
  1  47  14:00:48   989.05   26.55   78.2      193.9  352.0    6.05   22.4    0.28   4.9  104.51310  -7.50748      194.4
  1  48  14:00:49   988.48   26.50   78.4      199.0  351.8    6.05   22.4    0.29   5.1  104.51308  -7.50754      199.5
  1  49  14:00:50   987.89   26.44   78.5      204.3  351.4    6.04   22.4    0.30   5.3  104.51308  -7.50761      204.8
  1  50  14:00:51   987.28   26.38   78.6      209.7  351.0    6.04   22.4    0.31   5.4  104.51311  -7.50768      210.3
  1  51  14:00:52   986.68   26.33   78.7      215.1  350.5    6.02   22.3    0.32   5.4  104.51317  -7.50773      215.7
  1  52  14:00:53   986.08   26.28   78.8      220.5  349.9    6.02   22.3    0.32   5.4  104.51322  -7.50775      221.1
  1  53  14:00:54   985.49   26.23   78.9      225.8  349.4    6.01   22.3    0.33   5.3  104.51324  -7.50777      226.4
  1  54  14:00:55   984.91   26.19   79.1      231.0  348.8    6.02   22.3    0.33   5.2  104.51324  -7.50781      231.6
  1  55  14:00:56   984.34   26.14   79.3      236.1  348.3    6.03   22.3    0.34   5.1  104.51323  -7.50787      236.7
  1  56  14:00:57   983.79   26.09   79.4      241.1  347.8    6.05   22.2    0.35   5.0  104.51323  -7.50795      241.7
  1  57  14:00:58   983.24   26.05   79.5      246.0  347.2    6.06   22.2    0.36   4.9  104.51325  -7.50803      246.7
  1  58  14:00:59   982.71   26.01   79.6      250.8  346.7    6.06   22.2    0.37   4.8  104.51328  -7.50809      251.5
  1  59  14:01:00   982.18   25.96   79.7      255.6  346.3    6.06   22.2    0.38   4.7  104.51330  -7.50813      256.2
  2   0  14:01:01   981.66   25.92   79.8      260.2  345.9    6.07   22.2    0.38   4.7  104.51331  -7.50818      260.9
  2   1  14:01:02   981.14   25.87   79.9      265.0  345.6    6.09   22.1    0.39   4.8  104.51332  -7.50824      265.7
  2   2  14:01:03   980.59   25.83   80.0      269.9  345.4    6.13   22.1    0.40   4.9  104.51333  -7.50832      270.6
  2   3  14:01:04   980.02   25.78   80.1      275.1  345.1    6.17   22.1    0.41   5.1  104.51335  -7.50840      275.8
  2   4  14:01:05   979.43   25.73   80.2      280.4  344.9    6.23   22.0    0.42   5.3  104.51338  -7.50847      281.1
  2   5  14:01:06   978.83   25.68   80.2      285.8  344.6    6.27   22.0    0.43   5.5  104.51340  -7.50851      286.6
  2   6  14:01:07   978.21   25.62   80.3      291.4  344.3    6.30   22.0    0.43   5.6  104.51341  -7.50855      292.2
  2   7  14:01:08   977.57   25.57   80.4      297.2  344.0    6.33   21.9    0.44   5.8  104.51341  -7.50858      298.0
  2   8  14:01:09   976.91   25.52   80.5      303.1  343.7    6.36   21.9    0.45   5.9  104.51341  -7.50864      303.9
  2   9  14:01:10   976.24   25.46   80.6      309.2  343.4    6.39   21.9    0.46   6.1  104.51343  -7.50870      310.0
  2  10  14:01:11   975.56   25.40   80.7      315.3  343.0    6.42   21.8    0.46   6.1  104.51347  -7.50877      316.1
  2  11  14:01:12   974.89   25.34   80.9      321.5  342.5    6.46   21.8    0.47   6.2  104.51351  -7.50882      322.3
