12        XXX相互作用21          xx所        某洋南部  GASI-02-IND-STSsum            海测330120160721184009-0800  102   路人甲                   GPS探空仪 CF-06-A
22STC082  120160721184102 075927.92S 1040012.41E  6    7.301-9-9.99 28.052 1008.282  80.901   1.702 355.901 
22STC082  120160721184103 075927.92S 1040012.47E  6    6.701-9-9.99 28.072 1008.342  81.401   2.032 357.101 
22STC082  120160721184104 075927.96S 1040012.47E  6    6.101-9-9.99 28.092 1008.412  81.701   2.372 358.101 
22STC082  120160721184105 075928.00S 1040012.47E  6    5.601-9-9.99 28.122 1008.472  82.101   2.722 359.001 
22STC082  120160721184106 075928.00S 1040012.50E  6    5.201-9-9.99 28.142 1008.512  82.401   3.092 359.901 
22STC082  120160721184107 075928.03S 1040012.47E  6    4.901-9-9.99 28.152 1008.542  82.801   3.472   0.701 
22STC082  120160721184108 075928.03S 1040012.47E  6    4.701-9-9.99 28.152 1008.572  83.101   3.872   1.301 
22STC082  120160721184109 075928.03S 1040012.41E  6    4.501-9-9.99 28.152 1008.592  83.401   4.262   1.701 
22STC082  120160721184110 075928.03S 1040012.47E  6    4.201-9-9.99 28.162 1008.622  83.701   4.642   2.001 
22STC082  120160721184111 075928.07S 1040012.47E  6    4.101-9-9.99 28.162 1008.642  83.701   5.022   2.201 
22STC082  120160721184112 075928.14S 1040012.50E  6    4.201-9-9.99 28.152 1008.632  83.301   5.382   2.401 
22STC082  120160721184113 075928.21S 1040012.52E  6    4.901-9-9.99 28.112 1008.552  82.201   5.742   2.601 
22STC082  120160721184114 075928.43S 1040012.63E  6    6.501-9-9.99 28.042 1008.372  80.101   6.102   2.801 
22STC082  120160721184115 075928.86S 1040012.63E  6    9.101-9-9.99 27.952 1008.082  77.801   6.472   3.001 
22STC082  120160721184116 075929.29S 1040012.50E  6   12.501-9-9.99 27.852 1007.692  76.101   6.842   2.901 
22STC082  120160721184117 075929.62S 1040012.41E  6   16.301-9-9.99 27.772 1007.262  75.201   7.212   2.801 
22STC082  120160721184118 075929.98S 1040012.50E  6   20.401-9-9.99 27.702 1006.802  74.801   7.562   2.601 
22STC082  120160721184119 075930.48S 1040012.61E  6   24.701-9-9.99 27.652 1006.322  74.901   7.912   2.501 
22STC082  120160721184120 075930.91S 1040012.55E  6   29.201-9-9.99 27.612 1005.812  74.901   8.252   2.401 
22STC082  120160721184121 075931.27S 1040012.50E  6   34.001-9-9.99 27.572 1005.262  74.801   8.602   2.401 
22STC082  120160721184122 075931.60S 1040012.36E  6   39.201-9-9.99 27.522 1004.682  74.701   8.942   2.401 
22STC082  120160721184123 075932.06S 1040012.25E  6   44.701-9-9.99 27.472 1004.062  74.501   9.272   2.501 
22STC082  120160721184124 075932.50S 1040012.28E  6   50.401-9-9.99 27.432 1003.422  74.501   9.592   2.601 
22STC082  120160721184125 075932.78S 1040012.36E  6   56.101-9-9.99 27.382 1002.782  74.401   9.892   2.601 
22STC082  120160721184126 075932.89S 1040012.36E  6   61.701-9-9.99 27.342 1002.152  74.401  10.162   2.701 
22STC082  120160721184127 075933.14S 1040012.25E  6   67.101-9-9.99 27.322 1001.542  74.301  10.412   2.701 
22STC082  120160721184128 075933.61S 1040012.08E  6   72.501-9-9.99 27.312 1000.942  74.201  10.632   2.801 
22STC082  120160721184129 075934.19S 1040012.03E  6   77.701-9-9.99 27.322 1000.352  74.101  10.812   2.901 
22STC082  120160721184130 075934.69S 1040012.03E  6   82.801-9-9.99 27.342  999.772  74.001  10.962   3.001 
22STC082  120160721184131 075935.05S 1040012.17E  6   87.901-9-9.99 27.382  999.202  74.001  11.082   3.101 
22STC082  120160721184132 075935.30S 1040012.28E  6   93.101-9-9.99 27.442  998.622  74.001  11.172   3.301 
22STC082  120160721184133 075935.52S 1040012.30E  6   98.301-9-9.99 27.492  998.042  74.001  11.232   3.401 
22STC082  120160721184134 075935.81S 1040012.19E  6  103.501-9-9.99 27.532  997.462  74.101  11.272   3.601 
22STC082  120160721184135 075936.20S 1040012.03E  6  108.701-9-9.99 27.562  996.872  74.101  11.302   3.701 
22STC082  120160721184136 075936.67S 1040011.92E  6  113.901-9-9.99 27.572  996.292  74.101  11.322   3.701 
22STC082  120160721184137 075937.14S 1040011.95E  6  119.101-9-9.99 27.562  995.712  74.101  11.312   3.701 
22STC082  120160721184138 075937.57S 1040012.14E  6  124.101-9-9.99 27.552  995.152  74.001  11.262   3.601 
22STC082  120160721184139 075937.86S 1040012.36E  6  128.801-9-9.99 27.542  994.632  73.901  11.202   3.501 
